Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.0000	0.8420	0.0092	3.9954	1.0000	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.058859	0.003216	p21 -- AKT	0.000000	0.000000	mTORC1_S6K1	0.000000	0.000000	p21	0.000000	0.000000	AKT	0.000000	0.000000	Insulin -- Senescence -- AKT	0.061718	0.003271	Insulin -- p21 -- Senescence	0.064443	0.003363	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.061942	0.003297	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.068564	0.003465	p21 -- mTORC1_S6K1	0.000000	0.000000	Senescence -- AKT	0.000000	0.000000	p21 -- Senescence	0.000000	0.000000	Insulin -- mTORC1_S6K1	0.066592	0.003407	Insulin -- p21 -- AKT	0.061222	0.003267	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000000	0.000000	Insulin -- p21 -- Senescence -- AKT	0.056849	0.003159	Insulin -- mTORC1_S6K1 -- Senescence	0.067359	0.003451	Insulin -- mTORC1_S6K1 -- AKT	0.060291	0.003263	p21 -- Senescence -- AKT	0.000000	0.000000	Insulin -- p21 -- mTORC1_S6K1	0.057277	0.003153	Senescence	0.000000	0.000000	p21 -- mTORC1_S6K1 -- AKT	0.000000	0.000000	mTORC1_S6K1 -- AKT	0.000000	0.000000	mTORC1_S6K1 -- Senescence	0.000000	0.000000	Insulin	0.073787	0.003576	Insulin -- p21	0.059040	0.003233	p21 -- mTORC1_S6K1 -- Senescence	0.000000	0.000000	Insulin -- AKT	0.068018	0.003444	mTORC1_S6K1 -- Senescence -- AKT	0.000000	0.000000	Insulin -- Senescence	0.059310	0.003191	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.054730	0.003103	<nil>	0.000000	0.000000
0.1000	0.7339	0.0091	3.9786	1.0000	Insulin -- p21 -- Senescence	0.070117	0.003501	Insulin -- Senescence -- AKT	0.063990	0.003358	Insulin -- mTORC1_S6K1 -- Senescence	0.066025	0.003413	Insulin -- p21 -- Senescence -- AKT	0.048961	0.002959	Insulin -- Senescence	0.069983	0.003492	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.041420	0.002712	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.053349	0.003087	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.075468	0.003634	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.060593	0.003266	Insulin -- mTORC1_S6K1 -- AKT	0.059694	0.003248	Insulin -- p21 -- mTORC1_S6K1	0.050026	0.002983	Insulin	0.080945	0.003738	Insulin -- p21 -- AKT	0.052494	0.003060	Insulin -- mTORC1_S6K1	0.070859	0.003518	Insulin -- AKT	0.073817	0.003587	Insulin -- p21	0.062258	0.003333
0.2000	0.6446	0.0089	3.9536	1.0000	Insulin -- Senescence -- AKT	0.064779	0.003387	Insulin -- p21 -- Senescence	0.073155	0.003587	Insulin -- Senescence	0.075446	0.003646	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.032232	0.002436	Insulin -- AKT	0.075021	0.003628	Insulin -- p21	0.068768	0.003491	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.049621	0.002987	Insulin -- mTORC1_S6K1 -- Senescence	0.067560	0.003450	Insulin -- p21 -- Senescence -- AKT	0.041845	0.002741	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.081184	0.003763	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.055974	0.003154	Insulin -- mTORC1_S6K1 -- AKT	0.060317	0.003266	Insulin -- p21 -- mTORC1_S6K1	0.044282	0.002826	Insulin	0.090292	0.003958	Insulin -- p21 -- AKT	0.047159	0.002921	Insulin -- mTORC1_S6K1	0.072364	0.003567
0.3000	0.5710	0.0087	3.9273	1.0000	Insulin -- Senescence -- AKT	0.063567	0.003370	Insulin -- p21 -- Senescence	0.075638	0.003642	Insulin -- Senescence	0.079097	0.003701	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.025944	0.002180	Insulin -- AKT	0.077782	0.003701	Insulin -- p21	0.073623	0.003614	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.047250	0.002916	Insulin -- mTORC1_S6K1 -- Senescence	0.069108	0.003466	Insulin -- p21 -- Senescence -- AKT	0.036515	0.002573	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.082935	0.003812	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.055132	0.003133	Insulin -- mTORC1_S6K1 -- AKT	0.059802	0.003272	Insulin -- p21 -- mTORC1_S6K1	0.040760	0.002708	Insulin	0.097935	0.004111	Insulin -- p21 -- AKT	0.040493	0.002707	Insulin -- mTORC1_S6K1	0.074419	0.003611
0.4000	0.5112	0.0084	3.8963	1.0000	Insulin -- Senescence -- AKT	0.064144	0.003397	Insulin -- p21 -- Senescence	0.078232	0.003701	Insulin -- AKT	0.079988	0.003760	Insulin -- p21	0.081143	0.003767	Insulin -- Senescence	0.081067	0.003786	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.020456	0.001932	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.042507	0.002776	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.085497	0.003872	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.054434	0.003116	Insulin -- mTORC1_S6K1	0.075420	0.003651	Insulin -- p21 -- AKT	0.033335	0.002471	Insulin -- p21 -- mTORC1_S6K1	0.038512	0.002637	Insulin -- mTORC1_S6K1 -- AKT	0.058498	0.003241	Insulin	0.103444	0.004209	Insulin -- p21 -- Senescence -- AKT	0.032299	0.002430	Insulin -- mTORC1_S6K1 -- Senescence	0.071025	0.003560
0.5000	0.4596	0.0081	3.8659	1.0000	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.037497	0.002622	Insulin -- AKT	0.078789	0.003730	Insulin -- p21	0.087472	0.003913	Insulin -- Senescence	0.083178	0.003813	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.016345	0.001739	Insulin -- mTORC1_S6K1	0.078555	0.003721	Insulin -- p21 -- AKT	0.028877	0.002285	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.089783	0.003973	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.051861	0.003049	Insulin	0.108809	0.004307	Insulin -- p21 -- Senescence -- AKT	0.029047	0.002306	Insulin -- mTORC1_S6K1 -- Senescence	0.072289	0.003585	Insulin -- Senescence -- AKT	0.062163	0.003329	Insulin -- p21 -- Senescence	0.078855	0.003730	Insulin -- p21 -- mTORC1_S6K1	0.037273	0.002614	Insulin -- mTORC1_S6K1 -- AKT	0.059208	0.003259
0.6000	0.4183	0.0079	3.8392	1.0000	Insulin -- p21	0.094646	0.004073	Insulin -- AKT	0.078175	0.003732	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.032894	0.002460	Insulin -- mTORC1_S6K1	0.079475	0.003731	Insulin -- p21 -- AKT	0.025422	0.002172	Insulin -- p21 -- Senescence -- AKT	0.024421	0.002118	Insulin -- mTORC1_S6K1 -- Senescence	0.072885	0.003596	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.091325	0.004005	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.051643	0.003061	Insulin -- Senescence -- AKT	0.058476	0.003253	Insulin -- p21 -- Senescence	0.077639	0.003694	Insulin	0.114990	0.004409	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.014442	0.001652	Insulin -- Senescence	0.083919	0.003821	Insulin -- mTORC1_S6K1 -- AKT	0.060901	0.003311	Insulin -- p21 -- mTORC1_S6K1	0.038747	0.002675
0.7000	0.3797	0.0077	3.8118	1.0000	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.051223	0.003047	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.092606	0.004028	Insulin -- Senescence -- AKT	0.054234	0.003139	Insulin -- p21 -- Senescence	0.079924	0.003747	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.029336	0.002332	Insulin -- mTORC1_S6K1	0.080755	0.003771	Insulin -- p21 -- AKT	0.023638	0.002093	Insulin -- p21 -- Senescence -- AKT	0.020966	0.001948	Insulin -- mTORC1_S6K1 -- Senescence	0.071951	0.003558	Insulin	0.120609	0.004520	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.011633	0.001466	Insulin -- Senescence	0.083376	0.003830	Insulin -- p21 -- mTORC1_S6K1	0.039281	0.002673	Insulin -- mTORC1_S6K1 -- AKT	0.064250	0.003402	Insulin -- AKT	0.075886	0.003672	Insulin -- p21	0.100331	0.004189
0.8000	0.3486	0.0074	3.7839	1.0000	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.051486	0.003069	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.095272	0.004083	Insulin -- Senescence -- AKT	0.050273	0.003027	Insulin -- p21 -- Senescence	0.081908	0.003814	Insulin	0.123807	0.004581	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.026112	0.002191	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.009743	0.001347	Insulin -- Senescence	0.083920	0.003854	Insulin -- p21 -- Senescence -- AKT	0.017945	0.001828	Insulin -- mTORC1_S6K1 -- Senescence	0.070289	0.003544	Insulin -- mTORC1_S6K1 -- AKT	0.065143	0.003428	Insulin -- p21 -- mTORC1_S6K1	0.041291	0.002740	Insulin -- p21	0.105603	0.004280	Insulin -- AKT	0.074468	0.003642	Insulin -- p21 -- AKT	0.020261	0.001931	Insulin -- mTORC1_S6K1	0.082479	0.003810
0.9000	0.3267	0.0073	3.7568	1.0000	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.052411	0.003094	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.100601	0.004190	Insulin -- Senescence -- AKT	0.045245	0.002869	Insulin -- p21 -- Senescence	0.079640	0.003767	Insulin -- p21 -- Senescence -- AKT	0.016422	0.001756	Insulin -- mTORC1_S6K1 -- Senescence	0.069437	0.003499	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.007607	0.001197	Insulin -- Senescence	0.084493	0.003853	Insulin -- mTORC1_S6K1	0.085195	0.003881	Insulin -- p21 -- AKT	0.017939	0.001851	Insulin -- mTORC1_S6K1 -- AKT	0.063996	0.003428	Insulin -- p21 -- mTORC1_S6K1	0.044077	0.002815	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.022543	0.002053	Insulin -- AKT	0.074243	0.003645	Insulin -- p21	0.112692	0.004398	Insulin	0.123460	0.004570
1.0000	0.3025	0.0070	3.7276	1.0000	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.051885	0.003070	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.105452	0.004289	Insulin -- p21 -- Senescence -- AKT	0.014082	0.001619	Insulin -- mTORC1_S6K1 -- Senescence	0.068914	0.003517	Insulin -- p21 -- AKT	0.016108	0.001750	Insulin -- mTORC1_S6K1	0.087336	0.003921	Insulin -- p21 -- mTORC1_S6K1	0.044055	0.002837	Insulin -- mTORC1_S6K1 -- AKT	0.065256	0.003439	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.005659	0.001009	Insulin -- Senescence	0.080809	0.003771	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.021629	0.002017	Insulin -- AKT	0.073437	0.003631	Insulin -- p21	0.118261	0.004505	Insulin	0.126690	0.004611	Insulin -- Senescence -- AKT	0.040925	0.002735	Insulin -- p21 -- Senescence	0.079503	0.003749
