Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.0000	0.8320	0.0209	3.9908	1.0000	p21 -- Senescence -- AKT	0.000000	0.000000	mTORC1_S6K1 -- AKT	0.000000	0.000000	p21 -- mTORC1_S6K1	0.000000	0.000000	Insulin	0.079221	0.008325	mTORC1_S6K1 -- Senescence	0.000000	0.000000	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.049645	0.006679	p21 -- mTORC1_S6K1 -- Senescence	0.000000	0.000000	Insulin -- p21	0.059990	0.007226	Insulin -- mTORC1_S6K1 -- Senescence	0.068676	0.007738	Insulin -- p21 -- Senescence -- AKT	0.054735	0.006980	mTORC1_S6K1	0.000000	0.000000	p21 -- AKT	0.000000	0.000000	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.064468	0.007488	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.066645	0.007577	Senescence	0.000000	0.000000	p21 -- mTORC1_S6K1 -- AKT	0.000000	0.000000	mTORC1_S6K1 -- Senescence -- AKT	0.000000	0.000000	Insulin -- AKT	0.060855	0.007231	Senescence -- AKT	0.000000	0.000000	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000000	0.000000	Insulin -- p21 -- AKT	0.051223	0.006740	Insulin -- mTORC1_S6K1	0.069409	0.007838	p21 -- Senescence	0.000000	0.000000	<nil>	0.000000	0.000000	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.060922	0.007305	p21	0.000000	0.000000	AKT	0.000000	0.000000	Insulin -- p21 -- mTORC1_S6K1	0.060468	0.007296	Insulin -- mTORC1_S6K1 -- AKT	0.067839	0.007770	Insulin -- Senescence -- AKT	0.064777	0.007523	Insulin -- p21 -- Senescence	0.060264	0.007275	Insulin -- Senescence	0.060866	0.007321
0.1000	0.7274	0.0207	3.9689	1.0000	Insulin -- p21 -- Senescence	0.062973	0.007431	Insulin -- Senescence -- AKT	0.068161	0.007807	Insulin -- mTORC1_S6K1 -- Senescence	0.072743	0.007950	Insulin -- p21 -- Senescence -- AKT	0.048696	0.006545	Insulin -- p21	0.069170	0.007816	Insulin -- AKT	0.064892	0.007593	Insulin -- Senescence	0.069123	0.007776	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.033387	0.005429	Insulin	0.085968	0.008619	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.054511	0.006935	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.061829	0.007366	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.070901	0.007955	Insulin -- mTORC1_S6K1 -- AKT	0.069513	0.007830	Insulin -- p21 -- mTORC1_S6K1	0.051257	0.006850	Insulin -- p21 -- AKT	0.044807	0.006269	Insulin -- mTORC1_S6K1	0.072071	0.007905
0.2000	0.6410	0.0201	3.9402	1.0000	Insulin -- Senescence	0.076875	0.008142	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.023510	0.004632	Insulin -- p21 -- AKT	0.040705	0.006086	Insulin -- mTORC1_S6K1	0.076545	0.008143	Insulin -- p21 -- mTORC1_S6K1	0.045143	0.006340	Insulin -- mTORC1_S6K1 -- AKT	0.069469	0.007912	Insulin	0.090502	0.008829	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.046472	0.006473	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.062096	0.007371	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.070874	0.007924	Insulin -- AKT	0.071060	0.007856	Insulin -- p21	0.072308	0.008042	Insulin -- p21 -- Senescence -- AKT	0.041886	0.006199	Insulin -- mTORC1_S6K1 -- Senescence	0.070483	0.007807	Insulin -- p21 -- Senescence	0.070545	0.007944	Insulin -- Senescence -- AKT	0.071528	0.007847
0.3000	0.5609	0.0195	3.9083	1.0000	Insulin -- p21 -- AKT	0.034011	0.005555	Insulin -- mTORC1_S6K1	0.077050	0.008158	Insulin -- p21 -- Senescence	0.074157	0.008123	Insulin -- Senescence -- AKT	0.065995	0.007549	Insulin -- p21 -- mTORC1_S6K1	0.043107	0.006272	Insulin -- mTORC1_S6K1 -- AKT	0.069700	0.007828	Insulin -- Senescence	0.081060	0.008399	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.019395	0.004208	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.036377	0.005700	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.062662	0.007352	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.073631	0.008071	Insulin -- mTORC1_S6K1 -- Senescence	0.070648	0.007867	Insulin -- p21 -- Senescence -- AKT	0.039323	0.006010	Insulin	0.103768	0.009408	Insulin -- AKT	0.075708	0.008167	Insulin -- p21	0.073407	0.008059
0.4000	0.4992	0.0190	3.8763	1.0000	Insulin -- p21 -- mTORC1_S6K1	0.042357	0.006235	Insulin -- mTORC1_S6K1 -- AKT	0.068100	0.007698	Insulin -- p21 -- AKT	0.030347	0.005269	Insulin -- mTORC1_S6K1	0.076868	0.008228	Insulin -- p21 -- Senescence	0.075300	0.008120	Insulin -- Senescence -- AKT	0.064957	0.007624	Insulin -- Senescence	0.082516	0.008441	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.015470	0.003705	Insulin	0.118124	0.010077	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.028646	0.005231	Insulin -- p21	0.072957	0.008100	Insulin -- AKT	0.076446	0.008241	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.061656	0.007460	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.074069	0.008137	Insulin -- p21 -- Senescence -- AKT	0.038818	0.005909	Insulin -- mTORC1_S6K1 -- Senescence	0.073368	0.007997
0.5000	0.4472	0.0180	3.8293	1.0000	Insulin -- Senescence -- AKT	0.066888	0.007736	Insulin -- p21 -- Senescence	0.079744	0.008423	Insulin -- mTORC1_S6K1 -- Senescence	0.069038	0.007784	Insulin -- p21 -- Senescence -- AKT	0.031989	0.005439	Insulin -- p21 -- mTORC1_S6K1	0.034374	0.005614	Insulin -- mTORC1_S6K1 -- AKT	0.072127	0.007925	Insulin -- Senescence	0.081644	0.008484	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.010610	0.003176	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.026586	0.005017	Insulin -- p21 -- AKT	0.021704	0.004503	Insulin -- mTORC1_S6K1	0.085995	0.008647	Insulin -- p21	0.078602	0.008347	Insulin -- AKT	0.077092	0.008205	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.063271	0.007508	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.078042	0.008313	Insulin	0.122294	0.010152
0.6000	0.3936	0.0172	3.7902	1.0000	Insulin -- p21 -- mTORC1_S6K1	0.031571	0.005356	Insulin -- mTORC1_S6K1 -- AKT	0.071398	0.008044	Insulin -- mTORC1_S6K1 -- Senescence	0.064577	0.007476	Insulin -- p21 -- Senescence -- AKT	0.029531	0.005297	Insulin -- Senescence -- AKT	0.060583	0.007347	Insulin -- p21 -- Senescence	0.080621	0.008505	Insulin -- Senescence	0.079181	0.008347	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.008325	0.002743	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.020596	0.004327	Insulin -- p21	0.088225	0.008812	Insulin -- AKT	0.084168	0.008629	Insulin -- mTORC1_S6K1	0.096519	0.009221	Insulin -- p21 -- AKT	0.016351	0.003896	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.081149	0.008488	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.067261	0.007689	Insulin	0.119944	0.010071
0.7000	0.3467	0.0167	3.7667	1.0000	Insulin -- mTORC1_S6K1 -- AKT	0.076797	0.008292	Insulin -- p21 -- mTORC1_S6K1	0.033247	0.005464	Insulin -- mTORC1_S6K1 -- Senescence	0.057648	0.007046	Insulin -- p21 -- Senescence -- AKT	0.025188	0.004793	Insulin -- Senescence -- AKT	0.056249	0.007136	Insulin -- p21 -- Senescence	0.089060	0.008720	Insulin -- Senescence	0.078768	0.008297	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.007652	0.002715	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.020378	0.004339	Insulin -- p21	0.094971	0.009044	Insulin -- AKT	0.083126	0.008581	Insulin -- mTORC1_S6K1	0.098622	0.009255	Insulin -- p21 -- AKT	0.012368	0.003420	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.083627	0.008549	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.064397	0.007590	Insulin	0.117901	0.009957
0.8000	0.3092	0.0161	3.7433	1.0000	Insulin -- mTORC1_S6K1 -- AKT	0.077081	0.008338	Insulin -- p21 -- mTORC1_S6K1	0.031818	0.005300	Insulin -- mTORC1_S6K1 -- Senescence	0.054039	0.007004	Insulin -- p21 -- Senescence -- AKT	0.019958	0.004282	Insulin -- Senescence -- AKT	0.057119	0.007278	Insulin -- p21 -- Senescence	0.092804	0.009059	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.006606	0.002501	Insulin -- Senescence	0.074109	0.008184	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.024955	0.004828	Insulin -- p21	0.102454	0.009464	Insulin -- AKT	0.082706	0.008661	Insulin -- mTORC1_S6K1	0.101817	0.009418	Insulin -- p21 -- AKT	0.009558	0.002958	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.085085	0.008704	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.059914	0.007322	Insulin	0.119978	0.010115
0.9000	0.2971	0.0157	3.7193	1.0000	Insulin -- p21 -- mTORC1_S6K1	0.034189	0.005629	Insulin -- mTORC1_S6K1 -- AKT	0.077413	0.008328	Insulin -- mTORC1_S6K1 -- Senescence	0.052795	0.006925	Insulin -- p21 -- Senescence -- AKT	0.016403	0.003871	Insulin -- Senescence -- AKT	0.057730	0.007270	Insulin -- p21 -- Senescence	0.093608	0.009035	Insulin -- Senescence	0.072608	0.008075	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.004076	0.001998	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.024802	0.004829	Insulin -- p21	0.106141	0.009631	Insulin -- AKT	0.082777	0.008663	Insulin -- mTORC1_S6K1	0.102209	0.009402	Insulin -- p21 -- AKT	0.007763	0.002744	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.087279	0.008799	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.059228	0.007378	Insulin	0.120981	0.010156
1.0000	0.2787	0.0151	3.7123	1.0000	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.004000	0.001997	Insulin -- Senescence	0.067715	0.007792	Insulin -- mTORC1_S6K1 -- Senescence	0.051748	0.006861	Insulin -- p21 -- Senescence -- AKT	0.012187	0.003291	Insulin -- Senescence -- AKT	0.052756	0.006878	Insulin -- p21 -- Senescence	0.096472	0.009233	Insulin -- p21 -- mTORC1_S6K1	0.040793	0.006086	Insulin -- mTORC1_S6K1 -- AKT	0.073104	0.008115	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.024242	0.004765	Insulin -- p21	0.115371	0.009886	Insulin -- AKT	0.081876	0.008554	Insulin -- p21 -- AKT	0.010002	0.003043	Insulin -- mTORC1_S6K1	0.104917	0.009537	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.087197	0.008842	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.058811	0.007239	Insulin	0.118810	0.010001
